n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size
350,1,164,162,9,350,11
500,0,151,148,12,490,14
300,0,94,94,12,294,14
150,0,41,41,9,145,10
100,0,31,31,8,88,10
450,1,202,202,7,442,10
25,1,19,17,3,25,4
250,0,83,81,10,244,12
200,0,72,64,9,192,11
100,0,38,33,8,99,9
400,0,134,134,12,393,14
100,0,31,31,9,95,9
300,0,102,99,10,291,12
450,0,160,158,10,413,12
100,1,40,38,8,86,9
250,0,78,69,11,233,13
50,0,13,12,8,44,9
25,1,13,13,5,24,5
350,0,119,119,10,341,11
50,1,17,17,7,50,7
100,1,51,49,9,92,9
500,0,149,149,12,490,14
200,1,76,72,10,192,12
250,0,78,78,11,242,12
50,0,15,15,7,47,8
300,0,86,86,9,291,12
100,0,27,25,10,93,11
150,1,66,63,9,144,9
150,1,75,56,11,145,12
450,1,210,202,13,443,16
500,1,227,214,15,494,18
50,1,25,25,6,45,8
500,1,233,223,10,490,14
50,1,26,21,7,46,7
500,0,165,165,11,490,14
500,0,152,150,12,493,16
150,0,40,37,9,144,12
500,0,165,149,13,494,16
25,1,11,10,4,24,5
250,1,134,110,9,242,10
500,1,221,207,10,492,13
350,1,173,142,12,340,13
100,0,39,39,8,94,9
300,0,85,85,11,292,13
500,1,230,225,12,497,15
300,1,142,122,11,295,13
150,0,63,41,7,147,10
500,1,237,201,14,493,15
200,1,86,83,9,196,10
50,1,27,20,6,48,7
250,0,80,80,8,244,10
150,0,44,42,8,144,9
50,1,16,16,6,47,8
50,1,25,17,7,47,7
25,1,13,11,4,24,4
50,1,25,25,8,49,8
200,0,68,68,10,193,12
25,0,11,9,5,25,5
400,0,136,136,11,390,14
450,1,185,177,13,445,15
100,0,39,38,10,93,12
150,1,66,57,11,146,13
25,0,9,7,6,25,7
150,0,44,44,8,143,12
300,1,146,110,9,297,11
150,0,44,44,8,127,10
150,0,45,45,8,144,9
400,1,179,176,10,393,12
350,1,166,147,13,350,15
100,0,31,28,8,94,10
150,1,66,63,11,145,12
350,0,101,99,12,343,14
300,1,148,139,8,277,10
350,1,162,153,15,345,18
300,0,103,103,11,292,12
100,0,31,31,8,86,9
400,1,180,173,10,390,13
50,0,17,14,8,47,9
300,0,99,98,11,292,13
500,0,153,151,11,491,14
200,1,104,96,12,196,13
50,1,19,19,4,37,5
300,1,138,125,12,291,13
200,1,93,92,8,196,10
25,1,9,9,4,13,5
200,0,58,58,9,189,10
400,0,110,110,12,389,14
200,0,61,58,10,191,11
50,0,17,16,8,45,10
300,1,137,124,12,291,14
50,1,24,19,5,41,6
350,1,149,140,15,344,16
150,0,47,47,10,145,10
50,1,28,28,5,50,6
400,1,187,180,12,394,15
250,0,63,63,10,243,12
150,0,49,49,9,128,9
250,1,100,96,7,207,10
25,0,11,8,5,16,5
450,1,207,196,11,443,13
150,1,68,63,10,143,11
250,0,81,73,11,241,13
50,0,18,17,7,33,8
50,1,25,19,7,46,8
300,0,92,81,9,273,11
250,0,77,68,12,240,13
300,1,135,131,10,292,13
450,1,204,183,12,440,14
350,0,115,115,12,342,13
500,0,142,142,10,493,13
450,1,205,196,11,445,14
100,1,47,47,7,93,9
500,0,156,142,10,492,13
500,0,158,158,12,479,15
150,1,64,60,10,144,11
450,1,194,179,13,439,16
25,1,10,10,6,23,7
250,1,116,116,11,246,13
250,0,86,85,12,241,14
25,1,12,11,7,22,7
300,0,84,84,11,290,13
100,1,46,46,7,86,8
500,0,156,156,13,489,16
500,0,172,172,13,490,15
250,0,84,83,12,243,13
25,0,8,8,7,22,7
150,1,76,65,8,145,10
100,1,46,43,6,96,8
200,0,65,64,8,174,12
450,1,185,181,12,445,16
450,0,138,133,13,445,14
500,1,225,192,13,476,15
500,1,243,231,12,492,15
50,1,30,19,6,47,7
50,1,26,23,6,46,6
25,0,7,7,5,21,7
250,0,71,70,10,217,12
50,0,21,17,6,39,7
350,1,153,141,15,347,15
250,1,105,98,10,246,11
25,0,8,6,7,24,8
25,0,9,9,6,22,8
300,0,100,98,12,286,13
150,1,69,60,9,146,10
500,0,164,164,9,490,13
25,1,12,12,4,23,5
250,1,108,96,10,242,11
200,1,92,89,7,193,9
450,1,210,185,11,436,14
100,0,28,27,9,95,10
500,1,233,225,11,489,13
450,0,139,139,10,441,14
50,1,27,26,6,44,7
250,1,108,95,8,246,11
450,0,136,136,12,442,14
400,0,137,137,10,390,12
100,0,30,27,8,87,10
300,1,138,128,10,291,11
25,0,9,9,5,22,6
250,0,75,70,10,244,12
25,0,8,8,5,21,6
400,1,177,160,13,392,15
100,1,41,39,8,80,9
250,0,81,80,10,240,13
50,1,22,22,6,39,7
450,1,212,191,12,442,13
300,0,90,88,11,291,14
25,0,9,9,5,22,5
50,0,12,12,8,27,9
500,1,220,205,12,497,15
300,1,131,118,11,293,13
50,1,28,20,5,45,6
350,1,165,159,13,345,15
300,0,85,84,11,290,14
100,0,31,31,9,98,11
350,1,154,150,12,347,14
50,1,23,22,7,50,8
450,0,142,139,15,449,16
250,0,83,79,9,234,11
500,1,236,186,13,488,15
50,0,17,17,6,45,7
350,0,110,100,10,341,14
200,0,58,55,10,193,13
50,1,28,28,5,37,6
100,1,44,44,9,96,10
400,1,191,189,11,370,12
500,1,217,200,12,488,16
150,0,40,40,9,144,13
250,0,72,67,11,243,15
350,1,168,145,14,343,14
350,0,111,105,12,340,15
200,1,89,82,9,178,10
50,0,18,18,5,45,8
250,0,83,82,11,241,12
300,1,144,142,11,294,14
450,1,210,172,13,444,14
300,0,90,90,12,289,14
50,1,26,24,6,48,7
50,0,20,18,7,45,8
200,0,66,66,9,183,11
25,1,9,8,7,19,7
500,1,236,208,12,492,15
250,0,73,73,11,241,14
350,0,92,91,11,341,13
400,1,173,160,10,392,14
200,1,105,96,6,187,9
300,0,106,106,10,292,12
350,1,152,138,10,342,13
400,1,183,169,11,399,13
350,1,161,138,11,344,12
25,0,13,12,5,21,5
400,0,136,134,10,374,13
150,1,74,51,4,100,7
450,1,188,181,12,448,15
350,0,94,92,11,342,14
250,0,83,82,11,244,13
150,0,41,35,11,143,13
250,0,79,78,10,249,12
200,0,61,60,9,177,12
100,1,52,49,7,97,8
200,1,74,70,12,194,12
50,0,14,13,6,45,8
400,0,130,128,12,390,14
400,1,186,179,8,394,11
200,1,94,84,9,199,11
250,1,106,102,12,240,14
100,0,41,35,8,97,9
350,1,165,161,10,343,12
350,0,108,108,12,342,15
450,0,157,154,10,442,12
500,1,214,214,12,496,15
50,0,21,21,7,47,7
450,0,146,143,12,430,16
50,0,19,19,7,44,8
400,0,128,128,10,392,14
200,0,52,52,11,191,11
250,1,115,112,11,240,13
300,1,134,133,11,293,13
500,1,228,167,13,493,15
400,0,124,121,12,392,14
500,0,151,150,13,461,16
450,0,160,160,10,430,13
300,0,89,89,12,288,14
500,0,150,148,11,473,13
150,1,72,65,10,143,12
100,0,36,36,7,93,9
25,0,10,8,6,25,7
500,0,152,152,11,463,13
350,0,113,110,11,324,14
50,0,21,14,7,44,9
50,1,22,20,4,47,6
150,1,66,65,8,148,10
300,0,91,89,14,296,16
250,0,77,76,12,242,14
50,0,16,15,8,47,10
400,0,124,122,11,368,13
50,0,15,13,6,46,7
200,1,89,88,10,196,11
200,1,95,87,8,194,10
250,1,114,112,13,245,16
50,1,20,19,7,47,8
100,1,53,49,7,88,8
150,0,42,42,8,144,10
50,1,26,23,8,45,8
150,0,52,52,10,133,11
500,0,164,160,11,497,15
25,0,10,9,6,21,7
100,1,54,49,8,98,9
400,1,177,167,11,392,13
150,1,68,61,10,148,11
300,0,95,94,9,292,12
100,1,50,49,7,96,7
350,1,163,157,11,345,14
250,1,124,112,13,247,14
200,1,97,86,10,196,12
450,0,135,133,13,440,16
350,0,106,105,11,348,14
150,1,74,70,7,137,9
25,1,13,13,6,24,7
150,1,74,72,9,150,9
50,1,22,21,7,44,8
100,0,28,28,7,87,10
50,0,23,19,5,45,6
250,0,76,76,11,242,14
350,0,120,120,11,339,14
400,1,171,156,10,383,11
450,0,137,135,11,421,13
300,0,91,87,10,290,13
200,0,65,65,9,192,11
25,1,20,19,3,21,4
500,0,147,147,12,494,15
25,0,9,8,6,23,6
25,0,8,8,7,23,8
50,0,17,17,8,45,10
150,1,66,66,7,140,8
350,1,166,156,9,343,12
25,1,12,12,6,21,6
350,1,154,143,11,334,12
200,0,58,58,9,179,11
350,1,178,168,8,343,10
250,0,95,93,11,240,13
150,0,48,48,8,124,11
200,0,71,67,10,197,11
200,0,82,80,8,177,11
300,0,92,90,11,290,14
150,1,68,65,9,144,11
50,1,22,22,7,45,8
200,1,101,98,10,193,12
400,0,113,113,12,391,14
250,1,119,106,8,249,10
500,0,164,158,14,494,16
100,1,52,35,8,82,8
200,1,85,79,8,194,9
300,0,103,103,12,292,13
100,0,32,32,8,98,9
350,0,93,93,11,343,14
400,0,132,132,10,393,13
25,0,8,8,7,22,7
150,0,46,43,10,146,13
25,0,13,13,6,22,7
400,0,140,116,9,392,13
500,1,222,193,15,496,17
450,0,138,138,10,440,14
350,0,106,106,11,339,14
100,1,47,42,11,100,12
250,0,75,75,10,243,11
300,1,142,140,10,296,12
400,1,205,201,10,393,12
400,0,111,107,11,394,13
150,1,66,56,9,136,10
250,1,106,88,10,246,11
50,0,16,16,7,49,8
500,1,237,219,12,489,13
50,1,26,17,5,48,6
200,1,96,87,9,191,11
150,0,41,32,10,146,11
100,0,33,32,8,90,9
400,0,130,130,9,382,12
450,0,148,146,11,440,13
100,0,29,27,7,94,10
100,0,40,40,9,97,10
350,0,105,105,12,333,14
50,0,17,17,9,47,10
500,1,219,213,12,490,14
500,0,139,138,14,467,15
200,1,89,86,10,193,12
50,0,17,17,5,45,7
300,1,137,129,12,292,13
300,1,139,131,12,292,13
500,1,224,221,13,493,15
200,1,87,82,9,181,11
50,0,17,15,9,47,10
300,1,136,133,9,277,12
500,0,175,175,15,489,17
500,1,221,212,10,491,13
300,0,86,84,11,296,14
150,0,52,52,8,129,10
400,1,194,182,10,397,12
150,0,64,43,10,143,11
400,1,170,163,11,394,13
300,0,98,96,12,290,14
150,0,58,39,10,143,12
500,1,237,223,11,492,14
150,1,71,71,7,145,9
50,1,25,24,7,44,8
300,0,91,91,13,290,15
250,0,87,86,11,246,14
50,1,28,28,5,46,6
25,1,12,12,5,21,5
25,1,15,13,4,24,4
350,1,164,151,11,341,14
200,0,68,67,9,192,12
50,1,25,25,6,49,8
100,0,40,40,8,93,9
450,0,139,139,13,439,15
250,1,121,117,11,224,11
50,1,22,16,6,45,7
450,0,136,136,11,443,14
300,1,143,139,11,293,12
350,1,176,171,12,347,14
100,0,33,33,7,93,9
150,1,75,69,8,138,9
300,1,144,137,11,292,14
500,1,224,216,10,496,12
300,0,104,104,12,291,14
250,0,81,80,8,225,11
300,0,98,96,11,295,13
300,0,92,79,11,295,13
25,1,15,14,3,18,4
400,0,137,135,8,319,11
150,0,42,42,9,145,12
350,0,105,105,13,342,16
50,1,21,18,7,48,8
350,1,169,130,12,343,13
25,1,10,10,6,23,7
350,1,146,145,12,348,14
200,1,85,80,8,194,10
300,0,91,90,12,295,15
150,0,46,46,7,117,9
450,1,203,190,12,440,15
200,0,66,60,8,185,10
450,1,212,196,12,443,16
25,0,10,9,6,21,6
300,0,91,84,11,290,13
300,0,82,80,9,291,13
300,0,89,89,9,263,12
250,0,98,74,8,237,10
250,1,112,111,11,241,13
300,1,135,129,10,293,12
450,0,146,143,10,442,13
450,0,146,146,11,440,13
100,0,32,32,8,92,9
350,1,174,161,10,340,12
300,1,141,139,10,300,12
50,1,25,23,6,39,6
25,0,9,9,6,15,7
200,0,66,60,9,192,10
200,1,80,80,10,197,11
200,1,105,97,10,199,12
350,0,122,122,12,342,14
350,0,103,103,10,331,13
400,0,121,115,12,390,15
200,0,61,61,9,199,12
400,0,127,125,10,385,12
450,1,220,177,12,447,13
350,0,112,112,10,315,12
250,1,116,111,8,243,10
450,1,213,213,10,449,13
150,1,69,61,11,145,11
500,1,243,227,12,490,15
350,0,107,107,12,326,14
50,0,18,14,8,46,9
450,1,216,202,13,441,14
25,0,10,10,5,20,6
50,1,20,19,7,45,8
100,0,38,38,8,94,9
250,1,119,114,12,247,13
100,0,31,29,10,85,10
150,1,76,69,8,143,9
250,0,74,66,10,245,13
400,1,212,194,13,392,15
350,1,160,160,9,344,11
150,1,72,72,8,147,10
150,0,47,46,9,142,10
300,1,136,123,10,293,13
100,0,39,29,11,99,12
50,0,17,17,7,47,10
350,0,102,102,13,342,15
500,1,216,209,13,495,15
500,1,225,215,11,499,13
300,1,142,136,10,299,13
150,1,76,68,10,145,11
450,0,152,152,11,440,14
400,0,122,122,12,391,15
450,0,125,125,11,424,13
25,0,10,9,6,21,6
100,1,48,36,9,95,10
50,0,17,14,8,46,10
250,0,75,72,12,242,12
50,1,26,21,4,41,6
150,1,71,55,8,138,9
150,0,42,40,8,150,10
50,0,20,20,8,46,9
350,1,166,153,12,345,15
150,1,71,70,10,145,11
100,1,56,56,7,99,8
50,1,22,22,5,46,6
50,0,20,19,9,43,10
150,1,76,69,8,149,9
400,1,172,165,10,392,11
50,0,21,20,5,44,7
350,0,104,104,12,346,14
400,0,125,125,9,392,13
150,1,78,73,9,147,10
450,0,149,149,12,440,14
150,1,86,80,8,130,9
350,1,145,140,9,344,12
50,0,19,16,7,46,8
200,1,102,78,8,194,10
500,0,139,139,12,479,14
25,0,8,8,5,17,6
350,1,163,143,13,339,15
200,0,71,71,8,185,10
500,0,146,146,11,462,14
25,0,8,8,6,24,6
100,0,29,27,10,96,11
100,0,36,36,10,92,12
25,0,11,10,5,20,7
250,1,109,106,9,245,10
150,1,71,61,9,146,11
250,0,77,77,13,245,15
500,0,157,154,12,461,13
100,0,35,25,9,93,10
500,0,160,156,11,491,15
450,0,136,136,14,445,16
100,1,43,42,6,90,7
100,0,34,33,7,96,10
450,1,206,189,10,442,12
50,1,25,25,6,46,6
350,1,163,139,11,342,12
450,1,191,178,13,438,15
200,1,95,88,14,199,15
200,1,87,87,9,197,11
300,0,98,98,10,294,12
100,1,50,36,8,95,8
25,0,14,12,5,24,6
25,1,11,9,5,20,6
50,1,28,26,4,47,5
100,1,40,38,7,96,9
350,1,171,166,9,344,12
400,1,180,173,11,393,12
150,1,77,52,10,148,11
150,1,74,73,9,145,10
25,1,13,13,5,23,6
50,0,16,16,7,47,8
100,1,45,41,9,96,10
400,0,113,112,11,381,14
100,1,42,39,9,87,9
50,1,24,24,6,45,7
500,1,205,199,10,494,14
100,1,45,43,10,100,11
500,0,150,149,11,492,14
450,1,213,179,14,443,16
100,1,44,41,9,95,10
25,1,14,14,5,23,6
300,0,94,94,10,283,12
400,0,112,110,13,379,15
100,1,44,42,11,94,12
200,0,66,59,11,192,12
50,1,27,26,4,42,5
300,0,97,96,10,271,12
400,0,117,117,13,390,15
50,0,17,13,6,43,7
25,0,12,8,6,20,7
500,0,156,156,13,488,15
50,0,14,12,8,44,9
300,1,149,133,10,281,12
50,1,22,22,4,48,5
100,1,49,49,8,95,10
450,0,133,131,12,440,15
150,1,71,60,8,144,8
50,1,25,25,7,47,8
250,0,85,75,10,244,12
300,0,87,83,12,289,15
350,0,118,118,10,315,15
200,1,92,77,6,161,9
350,0,119,119,11,343,14
450,0,140,140,10,442,13
250,1,120,112,10,235,12
350,1,164,157,11,342,13
300,1,142,136,8,277,10
100,0,39,39,10,95,12
200,0,71,69,9,191,12
50,0,17,17,7,34,8
500,0,149,145,11,496,14
200,1,90,86,11,192,12
450,0,158,158,12,441,14
400,0,127,127,11,391,13
450,0,141,139,13,440,15
25,0,8,8,6,20,7
25,0,9,7,6,25,7
150,1,72,58,7,143,8
400,1,158,158,13,394,16
350,0,121,114,12,342,15
500,1,237,226,13,491,15
350,0,123,123,10,340,13
50,1,23,21,8,47,9
200,0,65,61,11,190,13
350,0,113,110,11,341,14
300,0,95,95,10,281,12
25,1,10,9,6,23,7
300,0,94,94,11,292,14
50,1,23,17,4,31,5
150,1,65,63,8,149,10
250,1,109,102,12,244,13
25,0,10,9,7,19,8
100,1,45,41,9,95,10
300,0,107,107,9,291,11
450,1,208,202,14,443,17
400,1,188,169,11,395,13
100,0,37,34,7,87,8
100,1,43,38,9,93,9
400,0,119,115,12,393,14
25,1,10,10,5,19,6
50,0,23,22,7,39,8
25,1,15,15,4,23,5
400,0,125,125,11,390,15
150,0,58,58,8,132,11
150,1,71,62,9,145,9
400,0,120,120,11,394,14
50,1,28,28,5,46,6
500,1,228,219,10,499,12
200,1,92,82,7,169,9
200,1,115,70,10,193,11
500,0,144,135,12,490,15
450,0,150,149,11,432,13
100,1,54,39,6,94,8
100,0,32,31,8,96,11
250,0,88,88,12,239,14
25,0,6,5,6,11,7
150,1,79,72,8,148,9
300,0,89,88,11,270,12
25,1,9,9,5,13,5
50,0,19,16,6,45,7
350,1,159,159,9,342,11
150,0,47,47,11,143,12
400,0,128,126,10,392,12
450,1,202,184,11,441,13
250,0,92,91,9,220,11
150,1,63,62,11,148,12
150,0,39,33,9,134,12
100,1,37,37,6,93,8
50,0,19,19,7,45,9
50,0,15,15,7,48,8
250,1,123,106,11,243,13
200,1,97,92,11,191,12
400,0,119,119,11,363,13
25,0,9,8,6,25,7
250,0,80,77,10,231,12
250,0,79,71,8,246,11
350,0,100,98,9,325,12
150,1,57,51,11,149,13
200,1,103,98,8,196,11
450,0,149,146,11,443,13
100,0,33,33,8,96,10
350,1,172,168,10,342,14
300,0,80,80,16,291,17
150,0,51,50,10,149,11
200,0,64,63,9,196,11
400,0,116,115,12,394,15
150,1,70,66,8,147,11
350,1,153,141,10,341,12
100,1,48,45,8,99,9
450,0,131,131,10,411,14
250,1,108,85,12,244,13
50,0,15,15,7,30,8
350,1,170,165,10,340,12
200,0,74,72,9,192,11
350,0,113,113,11,331,14
200,0,62,61,10,191,12
150,1,68,68,8,143,9
350,0,124,124,11,340,13
500,0,158,156,15,495,16
25,1,16,14,4,22,4
150,1,68,67,9,143,9
250,0,84,84,12,249,14
250,0,79,78,8,221,10
200,1,93,90,11,193,13
50,1,26,25,6,48,7
200,0,59,59,10,183,11
350,0,121,121,13,343,15
350,0,110,110,11,348,12
50,1,25,25,6,47,8
500,1,203,196,12,488,15
300,0,82,82,11,290,14
500,0,155,155,11,482,14
250,0,82,80,11,242,12
400,0,124,124,11,392,15
350,0,103,102,11,345,14
400,1,192,176,11,392,14
25,1,13,12,3,16,4
200,1,91,80,11,199,13
100,1,44,41,8,95,9
400,0,120,120,12,392,15
300,0,93,93,11,298,14
200,0,64,61,10,190,12
300,1,138,125,13,290,14
250,1,107,95,12,244,13
150,1,79,62,9,145,10
450,0,160,160,12,443,14
300,1,142,134,10,298,12
25,0,13,8,7,25,8
300,0,110,89,11,291,13
400,1,200,190,11,393,14
450,1,210,197,11,447,14
500,1,228,223,12,490,15
200,0,68,66,10,193,12
450,0,124,123,11,420,14
50,1,22,21,6,45,7
300,0,88,87,11,300,13
100,0,32,30,9,93,10
500,1,238,215,11,482,13
350,0,105,97,13,345,15
100,1,46,33,8,98,9
100,1,44,42,7,98,9
450,1,192,187,13,443,15
300,0,88,88,11,296,14
200,0,56,56,11,191,14
100,1,42,40,10,96,11
300,1,134,125,12,291,13
100,1,48,35,7,96,8
300,0,102,100,10,294,12
400,0,121,121,10,393,13
450,1,217,207,13,444,16
100,0,35,35,8,82,9
500,1,234,213,11,496,14
300,1,144,134,9,296,10
150,1,67,61,9,146,11
200,0,65,65,9,191,11
150,0,59,59,10,145,12
150,0,57,52,9,144,10
100,1,49,45,8,95,9
50,1,23,23,6,45,7
150,1,75,62,10,147,11
350,0,105,105,12,339,14
450,0,136,132,12,433,14
500,0,134,131,11,476,13
400,0,147,103,14,395,16
25,0,13,13,4,22,6
300,1,134,121,8,294,11
25,0,7,6,6,21,8
400,1,190,182,11,391,14
450,1,202,161,12,444,14
300,1,152,149,11,293,13
200,1,92,86,13,193,14
100,1,44,40,9,88,9
350,1,148,142,15,347,18
350,0,106,103,10,329,13
400,0,127,127,11,381,14
500,1,241,227,12,493,14
200,1,96,86,10,196,11
50,1,21,21,7,44,9
50,1,23,23,6,50,6
400,1,189,185,8,393,12
200,1,98,69,13,197,14
150,1,69,66,6,139,7
250,1,138,115,7,245,10
250,1,111,90,10,246,11
250,1,123,117,10,241,11
50,1,22,20,6,45,7
50,0,19,18,7,44,8
100,1,50,42,8,93,8
50,1,26,26,7,48,8
250,1,106,96,10,244,13
400,0,120,120,13,394,16
50,1,32,26,4,42,5
50,1,23,23,7,47,9
200,0,64,64,10,186,11
450,1,196,186,11,445,14
100,0,31,30,10,97,11
300,1,139,133,10,295,11
100,0,36,33,7,91,9
50,1,28,20,7,47,8
25,1,15,14,6,23,6
450,0,143,142,14,439,16
300,0,92,92,10,290,13
300,0,108,102,12,295,13
450,1,227,210,12,442,15
150,0,49,49,11,141,12
350,1,153,146,10,341,13
450,1,203,196,13,443,16
400,0,128,128,13,394,14
350,0,103,103,11,341,15
500,0,163,161,9,475,12
200,0,70,69,9,179,10
350,0,104,104,12,339,14
450,1,207,201,13,445,15
350,1,161,154,12,347,13
200,0,65,61,9,171,11
500,0,145,145,13,491,16
500,0,157,155,15,494,18
100,0,39,30,10,95,10
150,0,54,49,10,145,11
300,1,140,135,11,295,13
300,1,153,137,7,265,9
50,0,15,12,8,50,10
350,1,157,142,12,348,14
500,0,150,150,12,472,14
25,1,12,9,6,22,6
500,1,243,241,12,488,16
400,0,109,109,11,382,14
50,0,13,11,7,37,7
50,1,20,20,6,46,6
300,1,137,133,9,283,12
100,1,48,44,9,99,9
400,0,129,129,9,383,13
200,0,71,71,8,193,10
50,1,26,26,5,46,5
200,0,59,55,11,182,12
25,1,11,10,3,19,4
450,0,134,134,9,416,12
500,1,207,203,12,492,15
350,1,172,125,10,342,11
300,0,87,87,12,290,15
500,0,173,173,12,490,14
300,1,127,122,9,292,11
150,1,63,63,9,149,12
250,1,105,104,9,243,10
100,1,51,45,6,96,7
200,1,99,96,11,191,14
25,1,12,8,5,20,6
450,1,207,184,13,443,14
350,1,162,156,12,344,15
450,1,202,190,13,445,14
200,1,96,86,8,177,9
450,1,207,163,12,437,15
350,0,119,119,12,338,14
450,1,213,179,11,445,12
25,0,9,9,5,16,6
150,1,77,57,8,146,9
300,1,143,135,10,293,12
300,1,148,119,13,300,16
100,1,48,48,6,88,8
500,0,159,158,12,498,16
350,0,111,110,12,342,14
25,0,11,11,5,24,6
350,0,106,106,10,331,14
25,1,15,11,6,24,6
250,1,134,105,9,249,10
25,0,11,11,7,23,7
200,0,73,73,10,192,12
50,1,25,25,5,38,7
50,1,21,21,6,42,6
250,1,119,114,9,242,11
450,1,212,208,12,440,15
500,0,171,139,12,493,15
450,1,219,207,12,441,14
150,1,60,60,7,133,8
25,1,14,10,5,23,6
250,0,75,75,10,210,13
50,1,22,18,9,45,9
25,1,12,12,6,21,7
300,1,144,144,13,291,15
500,0,149,148,11,488,15
450,1,212,194,10,443,12
500,0,146,145,14,491,16
200,1,96,96,13,195,15
50,0,21,20,6,45,8
400,1,178,174,10,382,12
450,0,128,128,12,412,13
50,0,17,14,6,46,8
100,1,46,44,9,95,10
400,0,118,118,12,389,15
25,1,13,12,4,24,5
200,0,74,74,12,194,13
100,1,49,42,8,94,8
350,0,116,112,12,329,13
500,1,230,213,13,495,15
300,1,154,129,11,300,13
200,0,61,61,10,192,11
25,0,8,8,6,23,7
200,0,62,62,10,194,12
250,1,107,98,12,246,14
350,1,161,157,11,347,13
450,0,138,138,11,430,15
450,0,151,151,10,417,12
350,1,158,147,15,350,17
200,0,56,49,11,190,13
250,1,113,87,12,244,13
200,0,69,59,10,184,12
400,0,125,125,11,365,14
25,0,9,9,7,23,7
450,0,147,147,12,442,15
300,1,140,126,10,292,12
100,1,53,51,7,91,8
150,0,59,55,8,135,9
500,0,173,155,12,462,13
500,1,237,201,12,493,14
500,1,227,213,10,494,13
100,0,39,39,8,100,9
150,0,45,45,11,146,13
250,1,123,111,8,243,10
350,0,108,106,10,341,14
350,1,159,151,11,345,12
350,0,105,105,12,349,14
300,0,104,104,10,292,14
25,1,14,14,3,25,4
200,0,57,57,12,195,13
250,0,75,75,12,247,14
150,0,48,48,9,145,10
100,0,30,26,10,84,11
150,0,41,38,10,141,13
200,1,107,67,8,195,10
300,0,104,102,10,272,13
300,1,127,124,11,295,13
25,0,7,7,7,14,8
500,1,213,198,9,481,13
150,1,84,67,13,149,14
350,0,98,98,13,345,14
500,1,242,233,11,500,15
350,1,159,150,13,347,13
500,0,185,180,11,494,13
100,1,51,50,7,95,8
50,1,21,18,8,48,9
500,1,235,199,12,489,14
450,1,222,160,12,446,15
50,0,18,13,8,44,8
150,1,78,52,10,143,11
25,0,10,9,8,20,9
250,0,83,83,10,241,12
25,1,14,11,5,23,5
200,1,101,75,9,186,10
25,0,6,5,9,25,10
300,0,100,100,9,280,13
350,1,143,133,14,349,15
250,0,74,74,11,240,14
100,1,49,49,8,97,10
150,1,68,67,9,147,10
25,1,10,9,5,23,6
300,1,145,125,8,294,10
200,1,100,94,8,196,9
450,1,205,163,14,442,15
150,1,72,71,6,145,8
450,0,138,138,13,440,15
400,1,186,174,11,395,13
50,0,14,14,9,44,10
350,1,159,154,11,343,14
200,0,72,72,8,198,11
50,0,21,20,6,44,7
300,1,150,148,10,290,13
25,0,9,6,7,21,8
500,1,226,213,14,496,15
50,0,18,14,7,44,8
150,1,77,71,8,145,10
300,0,91,89,12,293,14
400,0,121,114,11,390,13
100,0,29,29,8,85,9
100,1,46,46,8,95,9
25,0,11,11,7,25,8
150,1,71,71,7,146,9
200,0,63,63,10,191,13
50,0,16,16,9,48,10
50,1,22,22,8,46,9
500,0,167,165,14,491,16
25,0,9,8,6,21,6
400,0,132,125,12,393,14
450,1,195,187,13,444,15
300,0,96,96,11,291,12
300,1,132,112,12,297,14
100,1,59,46,8,98,9
25,1,14,12,3,23,4
350,0,100,100,11,338,15
150,0,50,50,9,134,11
300,0,89,87,11,281,13
100,1,37,36,6,93,9
100,0,35,28,9,93,10
500,0,161,161,12,493,15
25,0,10,8,7,21,7
250,1,122,111,9,244,12
400,0,129,129,12,391,15
100,0,33,29,9,97,11
500,1,246,237,15,491,18
150,1,73,66,8,148,9
300,1,144,130,10,296,11
250,0,94,93,11,242,13
300,0,97,96,11,292,12
250,0,77,77,10,250,12
400,0,125,125,13,399,15
250,1,120,116,8,246,10
150,0,53,53,9,132,10
50,0,14,14,7,37,8
250,0,86,80,14,243,16
100,1,47,40,8,94,9
100,0,31,31,11,92,12
200,1,93,87,10,197,12
300,1,142,130,12,292,13
350,0,106,105,15,344,16
500,0,162,162,10,476,14
200,1,91,90,10,195,12
450,1,233,219,12,439,14
25,1,15,15,4,21,5
300,1,150,138,13,294,14
100,1,47,41,6,81,7
400,1,177,168,12,388,14
450,0,149,147,10,432,12
200,0,59,55,10,191,12
200,0,59,59,9,195,12
200,1,95,94,11,193,13
50,0,23,17,5,48,6
100,0,28,23,9,95,10
350,1,147,142,12,345,15
450,0,150,149,11,443,15
300,0,84,84,10,293,12
350,0,109,105,9,327,12
25,1,11,10,6,21,7
350,1,161,153,14,348,15
25,0,8,7,9,19,9
300,1,151,135,11,298,13
200,0,75,75,8,191,11
25,1,14,13,4,21,5
150,0,54,54,11,141,12
100,1,50,46,8,92,10
25,0,11,11,5,22,6
400,1,196,187,11,391,13
400,1,183,176,10,383,13
300,1,134,119,12,294,14
200,1,96,74,11,194,13
100,1,48,45,6,95,7
450,0,134,128,12,441,14
25,1,15,15,4,19,5
150,1,68,57,8,147,9
350,1,158,144,10,344,12
350,1,146,145,12,343,14
200,1,89,86,9,194,11
25,1,15,11,3,17,3
150,1,68,67,9,142,10
300,1,135,122,9,295,11
